heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,n_particles
9.371646113883797,0.0,9.295405934868285,14.948889674804768,0.0,0.0,14.948889674804768,40.768159642168825,0.009827997017696946,1.0,0.1434054127585732,-0.028265317368923897,0.0020704834426671665,0.9423076923076923,0.13486057692307693,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,5,shadow_only,1,4,1.0,100
11.173197119207735,0.0,9.792667901085085,17.048797859858787,0.0,0.0,17.048797859858787,40.728841938502974,0.00998988697362177,1.0,0.1626000671973115,-0.04895719561576875,0.003113750688705,0.9038461538461539,0.13419423076923076,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,6,shadow_only,1,4,1.0,100
12.305043597664064,0.0,10.083634253726274,18.355224149899826,0.0,0.0,18.355224149899826,40.820237233902745,0.01180709822891036,1.0,0.16295071580146897,-0.04066172238353179,0.0023597284132962967,0.8942307692307693,0.1331048076923077,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,7,shadow_only,1,4,1.0,100
13.381005359780465,0.0,9.994716366378281,19.377835179607434,0.0,0.0,19.377835179607434,40.961066477201115,0.01318659922568839,1.0,0.12381055623779513,-0.008416822517326672,0.0038056668327706177,0.9519230769230769,0.1319855769230769,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,8,shadow_only,1,4,1.0,100
10.24219215112929,0.0,9.469782598465766,15.92406171020875,0.0,0.0,15.92406171020875,40.7032947230204,0.010916938507162598,1.0,0.1592898287940593,-0.046510467452318446,0.002218699389632097,0.9038461538461539,0.13099615384615385,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,9,shadow_only,1,4,1.0,100
12.20034786451442,0.0,10.180392071772978,18.308583107578208,0.0,0.0,18.308583107578208,40.83213514234836,0.011245896607195563,1.0,0.14325085911960309,-0.034755376763714235,0.001875525856541194,0.9519230769230769,0.13403173076923078,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,10,shadow_only,1,4,1.0,100
10.376089933951887,0.0,9.626072717850896,16.151733564662425,0.0,0.0,16.151733564662425,40.6561069968348,0.010527936985568859,1.0,0.2242407340003505,-0.06504386945759458,0.003107843523031864,0.9134615384615384,0.13295384615384617,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,11,shadow_only,1,4,1.0,100
15.363924107721905,0.0,10.073618753504807,21.408095359824788,0.0,0.0,21.408095359824788,41.2108799121445,0.009007367954411271,1.0,0.22469659374010614,-0.07149522255400133,0.002438547075261308,0.8557692307692307,0.13772403846153847,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,12,shadow_only,1,4,1.0,100
12.466556988338674,0.0,9.861606427907045,18.3835208450829,0.0,0.0,18.3835208450829,40.8779116280544,0.01215086930558039,1.0,0.2014857405511826,-0.043859238435665984,0.002396743277729869,0.8942307692307693,0.1327298076923077,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,13,shadow_only,1,4,1.0,100
11.444397887315612,0.0,9.829973415005224,17.342381936318745,0.0,0.0,17.342381936318745,40.73838677808642,0.01191045218024078,1.0,0.1517358710160562,-0.059028475921838325,0.0029147717919232002,0.8942307692307693,0.13482019230769232,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,14,shadow_only,1,4,1.0,100
9.686351983171088,0.0,9.450897709032919,15.356890608590838,0.0,0.0,15.356890608590838,40.716108292274434,0.009077156997335889,1.0,0.30273156929004613,-0.09807772483050983,0.0022590020650751575,0.8173076923076923,0.1318528846153846,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,15,shadow_only,1,4,1.0,100
12.302546476016566,0.0,10.259324979840795,18.45814146392104,0.0,0.0,18.45814146392104,40.806500507809915,0.011037477793894407,1.0,0.12661744682429343,-0.016148216125839686,0.0024085377368174075,0.9615384615384616,0.13637307692307693,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,16,shadow_only,1,4,1.0,100
11.56131321622728,0.0,10.562890926051617,17.89904777185825,0.0,0.0,17.89904777185825,40.71756956869247,0.01158274861558456,0.97875,0.2654311805396209,-0.09458507387014393,0.0027569730763523444,0.8173076923076923,0.13116057692307692,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,17,shadow_only,1,4,1.0,100
15.017805200707665,0.0,10.209143507388891,21.143291305141,0.0,0.0,21.143291305141,41.272720888103144,0.0110187335943125,1.0,0.19923775634347485,-0.07226015618265128,0.004480022764698985,0.8942307692307693,0.13829038461538462,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,18,shadow_only,1,4,1.0,100
10.481193866070267,0.0,9.603687951385997,16.243406636901867,0.0,0.0,16.243406636901867,40.68719622717707,0.012196662458497924,1.0,0.14051623536210744,-0.05452094247930109,0.002275068077639378,0.9230769230769231,0.1306384615384615,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,19,shadow_only,1,4,1.0,100
5.075347803424144,3.9329599037719536,6.708905033187246,13.033650727108444,0.0,0.0,13.033650727108444,40.1298441555388,0.041840971724011834,0.3412500000000003,0.13404918852837094,0.045997371626519894,0.007676388038521787,0.9615384615384616,0.13209038461538464,0,0.0,0,0,0,0,0,24,,0.0,combined,0,shadow_only,1,4,1.0,100
11.804860900152178,5.833406134937529,8.90812615566508,22.983142728488755,0.0,0.0,22.983142728488755,41.18935299697035,0.04709855229345626,0.5537500000000002,0.22165168499822593,-0.001277166058006976,0.009847798842872442,0.7884615384615384,0.1311221153846154,0,0.0,0,0,0,0,0,24,,0.0,combined,1,shadow_only,1,4,1.0,100
5.918852109657617,4.829836541984565,7.0964010561257025,15.006529285317605,0.0,0.0,15.006529285317605,40.25834561248764,0.044293506488989595,0.36250000000000027,0.14952797464175366,0.03993077223070948,0.009495340079454942,0.9230769230769231,0.13106250000000003,0,0.0,0,0,0,0,0,24,,0.0,combined,2,shadow_only,1,4,1.0,100
8.554128718175518,3.826737826867879,8.850781136765447,17.691335227102662,0.0,0.0,17.691335227102662,40.63410903779202,0.04165421799809121,0.5325000000000002,0.22002322289325857,0.05778401164876131,0.008171492767611555,0.7403846153846154,0.13783173076923078,0,0.0,0,0,0,0,0,24,,0.0,combined,3,shadow_only,1,4,1.0,100
