heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,latency_steps,exec_success_p
0.002087402594506571,0.0,0.0,0.002087402594506571,0.48,0.0,0.48208740259450655,39.20834961037803,0.008751731586507898,0.0,0.081046028597145,0.05669751105941788,0.0017329823798846844,1.0,0.1298125,0,8.0,0,0,24,0,0,96,0.0,7.75,heat,16,bounded_react,1,4,1.0,0,1.0
0.6151370512517254,0.0,0.025693705859999222,0.6305532747677249,0.0,0.0,0.6305532747677249,39.4913229399653,0.009244966805551763,0.0,0.08305812502153187,0.02013293337088047,0.0020586824091169296,1.0,0.12856442307692306,0,0.0,0,0,24,0,0,95,,0.0,heat,17,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.96,0.0,0.96,38.9569343600083,0.007257712482885191,0.0,0.08399497617438102,0.03355372884635986,0.001644732669927718,1.0,0.12718846153846153,0,16.0,0,0,24,0,0,94,,15.75,heat,18,bounded_react,1,4,1.0,0,1.0
0.0,0.0,0.0,0.0,0.78,0.0,0.78,38.990102027115356,0.0076603886143343574,0.0,0.08131339140581738,0.02266135574816685,0.001600412972609572,1.0,0.12741538461538462,0,13.0,0,0,24,0,0,95,,13.0,heat,19,bounded_react,1,4,1.0,0,1.0
0.5202600595273559,2.367231065689978,0.0,2.887491125217334,0.36,0.0,3.247491125217334,39.5527501689284,0.035112452402743126,0.0,0.11338005182424614,0.05968505417152879,0.007171509134136111,0.9903846153846154,0.13553365384615382,0,6.0,0,0,8,0,0,32,0.75,4.25,combined,0,threshold,1,4,1.0,0,1.0
0.028946582519939312,2.6571935272642238,0.0,2.686140109784163,0.72,0.0,3.406140109784163,39.31578633007976,0.03572274821895597,0.0,0.10326658943626699,0.07192701407005743,0.008895082821122004,0.9903846153846154,0.1312548076923077,0,12.0,0,0,4,0,0,28,0.0,10.25,combined,1,threshold,1,4,1.0,0,1.0
0.3713032772473728,2.7878963299934947,0.0,3.1591996072408675,0.58,0.0,3.7391996072408675,39.53664568658952,0.03642176619515506,0.0,0.11820401724794906,0.08596912958819651,0.008597328659198157,1.0,0.13522596153846156,0,8.0,0,1,9,2,0,33,1.0,6.5,combined,2,threshold,1,4,1.0,0,1.0
0.2416970411818653,1.5241108212151104,0.0,1.7658078623969757,0.6,0.0,2.365807862396976,39.572776225992676,0.03142138622741382,0.0,0.16412532476552671,0.10847285436907986,0.00762387002028314,0.8846153846153846,0.13961442307692307,0,10.0,0,0,6,0,0,30,0.25,9.25,combined,3,threshold,1,4,1.0,0,1.0
1.5181944464339576,2.81065145045103,4.443104394098956,6.99470853334436,0.7,0.0,7.69470853334436,40.2886173515638,0.03467462930965799,0.17498001436710697,0.1419433571540825,0.09716155558461288,0.006884535802291575,0.9807692307692307,0.14153749999999998,0,10.0,0,1,8,1,0,32,0.5,8.5,combined,4,threshold,1,4,1.0,0,1.0
0.020481723831810683,0.0,0.0,0.020481723831810683,0.7,0.0,0.7204817238318106,39.25853852728035,0.008186105528952247,0.0,0.11721935424373564,0.07677741333232763,0.0020927549936293264,0.9615384615384616,0.12917403846153847,0,10.0,0,1,3,0,0,27,0.25,9.5,combined,5,threshold,1,4,1.0,0,1.0
