heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult
0.442398928306007,0.0,0.0,0.442398928306007,0.42,0.0,0.862398928306007,39.56863752429374,0.0076637257834636235,0.0,0.07579788596398944,0.024382027056119863,0.0017001438461457504,0.9903846153846154,0.1274548076923077,0,7.0,0,0,9,0,1,9,0.0,6.25,heat,20,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.78,0.0,0.78,39.13495413661544,0.00798552570844999,0.0,0.06374267861552246,0.03706651666363488,0.0015082830677836318,1.0,0.1274326923076923,0,13.0,0,0,2,0,0,2,,13.0,heat,21,full_info,1,4,1.0
0.06874595602076816,0.0,0.0,0.06874595602076816,0.72,0.0,0.7887459560207681,39.359925011159156,0.006808614404745422,0.0,0.0853201742794454,0.03307513259500183,0.0015067673452235936,1.0,0.13044423076923078,0,12.0,0,0,4,0,0,4,0.0,11.75,heat,22,full_info,1,4,1.0
0.10128916215320771,0.0,0.0,0.10128916215320771,0.78,0.0,0.8812891621532077,39.39960695501998,0.0066868263894063334,0.0,0.057564856828941136,0.03168243755350692,0.0013501295235192688,1.0,0.12666538461538462,0,13.0,0,0,5,1,0,5,0.0,12.75,heat,23,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.11449907840641,0.006843118558736896,0.0,0.07912040862084097,0.05150864222980415,0.0011860230898876195,1.0,0.1278105769230769,0,11.0,0,0,4,0,0,4,,10.5,heat,24,full_info,1,4,1.0
0.3305786105459756,0.0,0.0,0.3305786105459756,0.3,0.0,0.6305786105459756,39.547991963034875,0.006618651665895327,0.0,0.09457769844261334,0.031036149510127845,0.0015834881708553486,0.9903846153846154,0.127625,0,5.0,0,0,6,0,0,6,0.0,4.5,heat,25,full_info,1,4,1.0
0.11086381352327734,0.0,0.0,0.11086381352327734,0.84,0.0,0.9508638135232773,39.4905678672047,0.010494319606184658,0.0,0.10150522272449385,0.039386805062396876,0.001720344644750662,0.9807692307692307,0.1334076923076923,0,14.0,0,0,5,0,1,5,0.0,13.75,heat,26,full_info,1,4,1.0
0.1160596142825483,0.0,0.0,0.1160596142825483,0.72,0.0,0.8360596142825483,39.50965343564042,0.0071730625322866245,0.0,0.07038906656142606,0.02791605696248362,0.0016767658468579288,1.0,0.12606826923076925,0,12.0,0,0,4,0,0,4,0.0,11.5,heat,27,full_info,1,4,1.0
0.17743493560729817,0.0,0.0,0.17743493560729817,0.6599999999999999,0.0,0.8374349356072981,39.51230350306122,0.006893450178351893,0.0,0.07663375810678952,0.020727635132150233,0.0014759617474482836,1.0,0.12813942307692308,0,11.0,0,0,6,0,0,6,0.0,10.75,heat,28,full_info,1,4,1.0
0.10295480678917102,0.0,0.0,0.10295480678917102,0.42,0.0,0.522954806789171,39.466824054117026,0.007722701676437671,0.0,0.0789557491755698,0.04738533827584538,0.0014229522078787068,1.0,0.12708653846153847,0,7.0,0,0,4,0,0,4,0.0,6.75,heat,29,full_info,1,4,1.0
0.24006514953831548,0.0,0.0,0.24006514953831548,0.6,0.0,0.8400651495383155,39.41220075353678,0.0074957718198109214,0.0,0.0780311607619745,0.01975944312174427,0.0012060996654271938,1.0,0.13299615384615382,0,10.0,0,0,9,0,1,9,0.0,9.5,heat,30,full_info,1,4,1.0
0.1971945174916332,0.0,0.0,0.1971945174916332,0.6,0.0,0.7971945174916332,39.54492555970701,0.006872332931747752,0.0,0.07476596244647561,0.038494709538294335,0.001182971284915073,1.0,0.12697788461538462,0,10.0,0,0,4,0,0,4,0.0,9.25,heat,31,full_info,1,4,1.0
0.04545588235802711,0.0,0.0,0.04545588235802711,0.84,0.0,0.8854558823580271,39.32163696750598,0.00785444287059195,0.0,0.08099350902505995,0.02999957043760673,0.0013041609758606518,0.9903846153846154,0.12672596153846155,0,14.0,0,0,4,0,0,4,0.0,13.25,heat,32,full_info,1,4,1.0
0.08160333200117265,0.0,0.0,0.08160333200117265,0.6599999999999999,0.0,0.7416033320011726,39.46552510550859,0.008748466166564797,0.0,0.06886334587489917,0.030321144732462484,0.0015711446539604162,1.0,0.12659711538461538,0,11.0,0,0,6,0,0,6,0.0,10.5,heat,33,full_info,1,4,1.0
0.1507331733806474,0.0,0.0,0.1507331733806474,0.7949999999999999,0.0,0.9457331733806473,39.47499965127716,0.006716665043299468,0.0,0.11360349482959595,0.03552229129521045,0.001367030904306313,0.9519230769230769,0.13291057692307692,0,13.25,0,0,9,0,0,9,0.0,12.25,heat,34,full_info,1,4,1.0
0.10024738454708348,0.0,0.0,0.10024738454708348,0.78,0.0,0.8802473845470835,39.375071490440945,0.008123192680343378,0.0,0.0851220465835676,0.022060148184573487,0.001888084878611202,1.0,0.13088557692307695,0,13.0,0,0,5,1,0,5,0.0,12.5,heat,35,full_info,1,4,1.0
0.14333786960027162,0.0,0.0,0.14333786960027162,0.72,0.0,0.8633378696002716,39.530133712791965,0.007754451241308378,0.0,0.07804991363358245,0.030573432866207215,0.0016613122374402147,1.0,0.13000673076923078,0,12.0,0,0,4,0,0,4,0.0,11.25,heat,36,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.84,0.0,0.84,39.18315570390181,0.00831907328809188,0.0,0.0643939219683852,0.028265277243052653,0.0016749541607178815,1.0,0.12913461538461538,0,14.0,0,0,2,0,0,2,,12.5,heat,37,full_info,1,4,1.0
0.06789681855115504,0.0,0.0,0.06789681855115504,0.9149999999999999,0.0,0.982896818551155,39.370290530226214,0.0075120682564802895,0.0,0.12038521493174015,0.03652464594145,0.0015024026370563852,0.9615384615384616,0.1307221153846154,0,15.25,0,0,5,0,0,5,0.0,14.5,heat,38,full_info,1,4,1.0
0.16151157037675112,0.0,0.0,0.16151157037675112,0.78,0.0,0.9415115703767512,39.54298372572647,0.008052343692613682,0.0,0.0698649321512292,0.02705157650707943,0.0014731895315990592,1.0,0.12898653846153846,0,13.0,0,0,4,0,0,4,0.0,12.5,heat,39,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.84,0.0,0.84,39.10602992576348,0.008428061628246233,0.0,0.08438304793220479,0.04973680957374679,0.0014787454895722287,1.0,0.12762307692307692,0,14.0,0,0,2,0,0,2,,14.0,heat,40,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.15076701148569,0.007207723882273233,0.0,0.07452267233031966,0.03901504682000096,0.0013659383062843776,1.0,0.12786250000000002,0,12.0,0,0,2,0,0,2,,12.0,heat,41,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.84,0.0,0.84,39.07213328830367,0.0072879499823906065,0.0,0.06717374741219712,0.03258195464556506,0.0014976114793170305,1.0,0.12751634615384616,0,14.0,0,0,3,0,1,3,,14.0,heat,42,full_info,1,4,1.0
0.23535430469877205,0.0,0.0,0.23535430469877205,0.72,0.0,0.955354304698772,39.63566550879484,0.007377540618809931,0.0,0.06891562034088806,0.030736122509123352,0.0015544208052892551,1.0,0.12918461538461537,0,12.0,0,0,4,0,0,4,0.0,11.25,heat,43,full_info,1,4,1.0
0.0,0.0,0.0,0.0,0.78,0.0,0.78,39.15086774833939,0.007431765653363783,0.0,0.0639052993300231,0.0346860798605824,0.0016315885781989215,1.0,0.1270653846153846,0,13.0,0,0,2,0,0,2,,13.0,heat,44,full_info,1,4,1.0
0.22899630740845112,0.0,0.0,0.22899630740845112,0.6599999999999999,0.0,0.888996307408451,39.629060626622945,0.0068492261694615714,0.0,0.07184982849664014,0.040858876303413214,0.0013119764903823286,1.0,0.1276576923076923,0,11.0,0,0,6,0,0,6,0.0,10.25,heat,45,full_info,1,4,1.0
0.14167915031319822,0.0,0.0,0.14167915031319822,0.735,0.0,0.8766791503131982,39.502049431091784,0.008336681450300499,0.0,0.12966074382698076,0.030540408173828644,0.001722709131523377,0.9230769230769231,0.13096442307692308,0,12.25,0,0,5,0,0,5,0.0,11.5,heat,46,full_info,1,4,1.0
0.06728990115227518,0.0,0.0,0.06728990115227518,0.54,0.0,0.6072899011522752,39.40610623350451,0.00872065346205372,0.0,0.07068065157791932,0.037953294112892305,0.001767739732240099,1.0,0.12604134615384616,0,9.0,0,0,7,0,1,7,0.0,8.75,heat,47,full_info,1,4,1.0
0.2075973502299142,0.0,0.0,0.2075973502299142,1.035,0.0,1.2425973502299141,39.57868759813043,0.009255884568633237,0.0,0.10643642215605607,0.02382543970839942,0.0019394606181157633,0.9807692307692307,0.1319221153846154,0,17.25,0,0,4,0,1,4,0.0,16.25,heat,48,full_info,1,4,1.0
0.20360372080072153,0.0,0.0,0.20360372080072153,0.78,0.0,0.9836037208007216,39.553859149150455,0.010498690096433486,0.0,0.07836836234530363,0.03522788425861098,0.0016827403087403066,1.0,0.1292221153846154,0,13.0,0,0,4,0,0,4,0.0,11.75,heat,49,full_info,1,4,1.0
1.8882705069080234,4.023783281261801,5.1609066385171225,9.008597771280098,0.0,0.0,9.008597771280098,39.79011937971794,0.040368894871956204,0.2987500000000003,0.0901948408586193,0.03722405976030926,0.009498465394158589,1.0,0.13030961538461538,0,0.0,0,0,0,0,0,24,,0.0,water_block,0,shadow_only,1,4,1.0
1.4131696009943635,4.566754268876001,3.7952413095092155,8.257068655575894,0.0,0.0,8.257068655575894,39.657769358054104,0.04173511226406724,0.2129959086131804,0.08844529664449956,0.03161505736413749,0.010004713139847174,1.0,0.1328971153846154,0,0.0,0,0,0,0,0,24,,0.0,water_block,1,shadow_only,1,4,1.0
0.9379899655754187,2.908034275400215,1.1276091546478437,4.52258973376434,0.0,0.0,4.52258973376434,39.53579773025918,0.03670406813743088,0.0,0.08910957968942713,0.03988170645859911,0.005751344412546092,1.0,0.13150673076923078,0,0.0,0,0,0,0,0,24,,0.0,water_block,2,shadow_only,1,4,1.0
2.489824272599771,3.7606950125676555,5.428831109327996,9.507817950764224,0.0,0.0,9.507817950764224,39.88188931965635,0.04042596263929601,0.2987500000000003,0.11526089572603572,0.015404234120256984,0.0075291165146923215,0.9807692307692307,0.1309182692307692,0,0.0,0,0,0,0,0,24,,0.0,water_block,3,shadow_only,1,4,1.0
1.1163679331684158,1.4384457245234472,1.4237709046621299,3.4090762004891406,0.0,0.0,3.4090762004891406,39.608637933230995,0.031770781608855554,0.0,0.11242793857221094,0.02597404953346129,0.005831798989641193,0.9807692307692307,0.13458557692307693,0,0.0,0,0,0,0,0,24,,0.0,water_block,4,shadow_only,1,4,1.0
2.6148780142601833,5.4454526160628705,5.577567745348633,11.406871277532234,0.0,0.0,11.406871277532234,39.86442355433627,0.04476633681583335,0.2775000000000003,0.07621658887990956,0.024173680449623022,0.005913092981480657,1.0,0.1294,0,0.0,0,0,0,0,0,24,,0.0,water_block,5,shadow_only,1,4,1.0
2.056612944416287,4.260604335671838,4.738843661572432,9.160523477031584,0.0,0.0,9.160523477031584,39.75201541200295,0.04149914350414757,0.2562500000000003,0.0818329720353317,0.028233668435627024,0.008738429328900532,1.0,0.12959134615384615,0,0.0,0,0,0,0,0,24,,0.0,water_block,6,shadow_only,1,4,1.0
1.682936388253962,3.17556233208596,4.498479144464124,7.557586207018396,0.0,0.0,7.557586207018396,39.765883486973074,0.03803537848800685,0.23500000000000032,0.08355314347120874,0.02944251137220619,0.007539119745952709,1.0,0.12893365384615385,0,0.0,0,0,0,0,0,24,,0.0,water_block,7,shadow_only,1,4,1.0
2.3543179583051295,2.926081355476093,5.349783271493247,8.490269276677171,0.0,0.0,8.490269276677171,39.832292602305365,0.03766357820614345,0.23500000000000032,0.09573195418163785,0.046338354533477885,0.007926817458402654,1.0,0.13163750000000002,0,0.0,0,0,0,0,0,24,,0.0,water_block,8,shadow_only,1,4,1.0
2.572687199988181,4.538272000176437,5.626616976948199,10.486929386333538,0.0,0.0,10.486929386333538,39.814312478397966,0.04261309321314205,0.3200000000000003,0.08578629553444243,0.019944195305261002,0.006162286120153123,1.0,0.13104326923076923,0,0.0,0,0,0,0,0,24,,0.0,water_block,9,shadow_only,1,4,1.0
1.4327717211449809,3.0384190140388854,3.3115423690782704,6.458116156630828,0.0,0.0,6.458116156630828,39.652033162526926,0.03759982677237718,0.1566770170509063,0.07833030779379788,0.04457995237120936,0.007568580339950235,1.0,0.12925384615384616,0,0.0,0,0,0,0,0,24,,0.0,water_block,10,shadow_only,1,4,1.0
1.1040094706869876,3.87266257707986,1.863211242755501,6.094598793420148,0.0,0.0,6.094598793420148,39.600309001418616,0.03939654101968753,0.02213508619023934,0.08970392385278489,0.02759135635346886,0.007159698976656923,1.0,0.13203846153846152,0,0.0,0,0,0,0,0,24,,0.0,water_block,11,shadow_only,1,4,1.0
1.5871152669924342,2.0693061855064943,3.919644457346072,6.008208126906572,0.0,0.0,6.008208126906572,39.65826288549558,0.03439907510993648,0.21249258241103386,0.08714209348291589,0.03599832110092253,0.0060999819606801856,1.0,0.12920673076923078,0,0.0,0,0,0,0,0,24,,0.0,water_block,12,shadow_only,1,4,1.0
1.898626234441224,3.2535891572891065,5.044360928869286,8.1788319490519,0.0,0.0,8.1788319490519,39.717624681901036,0.038241834200947546,0.23500000000000032,0.09171963829741253,0.049816730308690375,0.007905216918897324,1.0,0.1317173076923077,0,0.0,0,0,0,0,0,24,,0.0,water_block,13,shadow_only,1,4,1.0
3.2430049910755265,4.988967191778605,5.956109806955957,11.805638067027706,0.0,0.0,11.805638067027706,39.9985146669189,0.04429655235503316,0.3200000000000003,0.08756159025653495,0.03904802420105865,0.009140790537197454,1.0,0.1309701923076923,0,0.0,0,0,0,0,0,24,,0.0,water_block,14,shadow_only,1,4,1.0
1.321173435335096,4.352156052005339,2.9628186930465787,7.451020703168382,0.0,0.0,7.451020703168382,39.61068801630989,0.04102106354693881,0.1134600709944633,0.10139175887295562,0.046617080040508116,0.009842946834011546,1.0,0.1342173076923077,0,0.0,0,0,0,0,0,24,,0.0,water_block,15,shadow_only,1,4,1.0
1.0354525812553135,2.4585222500590693,1.7342503812920493,4.534525060089612,0.0,0.0,4.534525060089612,39.57614482030235,0.0354582125932797,0.04825458719219461,0.08472851762285254,0.03989202976633631,0.006960230657694379,1.0,0.13061730769230767,0,0.0,0,0,0,0,0,24,,0.0,water_block,16,shadow_only,1,4,1.0
0.7883646435789533,4.014727357018684,0.6739162031045343,5.2074417224603575,0.0,0.0,5.2074417224603575,39.50056459895559,0.03944180276545002,0.0,0.07728415365474142,0.03964557793998088,0.008931535002386397,1.0,0.1312201923076923,0,0.0,0,0,0,0,0,24,,0.0,water_block,17,shadow_only,1,4,1.0
2.2843408039373756,2.7925687029628765,5.332183886421809,8.276219838753338,0.0,0.0,8.276219838753338,39.74553815017516,0.037276990317300654,0.2775000000000003,0.08505991662551504,0.03237139125545699,0.006931602093563219,0.9903846153846154,0.13113942307692308,0,0.0,0,0,0,0,0,24,,0.0,water_block,18,shadow_only,1,4,1.0
1.5424398198359714,3.5047535992991543,4.366990625583334,7.667387794485126,0.0,0.0,7.667387794485126,39.678357482436155,0.03887844208389059,0.2309845088887592,0.08788869326361556,0.0017570301790908588,0.008639450526538021,1.0,0.1273394230769231,0,0.0,0,0,0,0,0,24,,0.0,water_block,19,shadow_only,1,4,1.0
2.5983624586745275,5.644211521307791,5.5816098723575465,11.591539903396846,0.0,0.0,11.591539903396846,39.81991370414026,0.04510346428714082,0.2987500000000003,0.08394374279413107,0.02714941748280742,0.010485554686862714,1.0,0.12896923076923078,0,0.0,0,0,0,0,0,24,,0.0,water_block,20,shadow_only,1,4,1.0
1.2446544696495412,2.719762141625422,2.6205256378928143,5.536731994010651,0.0,0.0,5.536731994010651,39.68223039985381,0.03657337235113113,0.12865282255601063,0.09849972667211294,0.023041898257109537,0.007488467502082438,1.0,0.13032019230769232,0,0.0,0,0,0,0,0,24,,0.0,water_block,21,shadow_only,1,4,1.0
1.6437245660315867,4.975043667399255,4.675126747665846,9.42384428203035,0.0,0.0,9.42384428203035,39.605950218700805,0.04273236361482072,0.2562500000000003,0.08302438552034709,0.03295648774113079,0.006962149813037309,1.0,0.1302201923076923,0,0.0,0,0,0,0,0,24,,0.0,water_block,22,shadow_only,1,4,1.0
2.463485001654144,3.3050652189252476,5.995107453598326,9.365614692738387,0.0,0.0,9.365614692738387,39.78804541094624,0.03884707055703478,0.3412500000000003,0.07103845944702186,0.030993863077490927,0.005667885616211506,1.0,0.1299423076923077,0,0.0,0,0,0,0,0,24,,0.0,water_block,23,shadow_only,1,4,1.0
1.1814443468978038,3.2375946879843758,2.1977456514016076,5.737686425723144,0.0,0.0,5.737686425723144,39.63898793755758,0.03776763717683767,0.04567223143332372,0.09135324054855684,0.03589721212357711,0.005234644483096391,1.0,0.13144038461538463,0,0.0,0,0,0,0,0,24,,0.0,water_block,24,shadow_only,1,4,1.0
0.6192235808616733,3.84498352842749,0.37735588979611256,4.69062064316683,0.0,0.0,4.69062064316683,39.48422088043918,0.03900392430377296,0.0,0.10063671293658251,0.024868784187260233,0.006344002301630741,0.9903846153846154,0.13151730769230768,0,0.0,0,0,0,0,0,24,,0.0,water_block,25,shadow_only,1,4,1.0
0.9432812010645133,4.184498243469194,1.3493966836845437,5.937417454744433,0.0,0.0,5.937417454744433,39.58925342784538,0.04003794018195398,0.0,0.08371571410288173,0.04470800379803372,0.00914093579111715,1.0,0.13196346153846153,0,0.0,0,0,0,0,0,24,,0.0,water_block,26,shadow_only,1,4,1.0
1.2625974594974902,4.263202136944585,3.0180010817955694,7.336600245519417,0.0,0.0,7.336600245519417,39.61210046206695,0.04073707150342391,0.14232466683195744,0.09590978509379838,0.028314928597835704,0.007312803358330869,1.0,0.13213557692307693,0,0.0,0,0,0,0,0,24,,0.0,water_block,27,shadow_only,1,4,1.0
1.087942518893314,4.164533544988299,2.204103440421385,6.574938128134445,0.0,0.0,6.574938128134445,39.60013778687594,0.040111979861565984,0.06455439174097218,0.08852741174777869,0.03314416010585527,0.008920904313789037,0.9903846153846154,0.13098173076923075,0,0.0,0,0,0,0,0,24,,0.0,water_block,28,shadow_only,1,4,1.0
1.7848811903545823,4.222835466598192,5.038818149707172,9.031007546777078,0.0,0.0,9.031007546777078,39.76364930437974,0.04102902465918278,0.2987500000000003,0.09144492443453414,0.030194150275572127,0.009908913253432187,0.9903846153846154,0.12803461538461539,0,0.0,0,0,0,0,0,24,,0.0,water_block,29,shadow_only,1,4,1.0
0.803780399288744,3.7626197744558687,0.6755886606461726,4.971753370132316,0.0,0.0,4.971753370132316,39.54766992981023,0.03882666639127098,0.0,0.07388192048350216,0.030567838622344468,0.007376640970444011,1.0,0.13109134615384616,0,0.0,0,0,0,0,0,24,,0.0,water_block,30,shadow_only,1,4,1.0
0.5417618773040314,2.594482701443705,0.08533912507483148,3.1874480537926355,0.0,0.0,3.1874480537926355,39.465687332324,0.03547917219832849,0.0,0.09169055024844375,0.023733799183408823,0.005346110143907387,1.0,0.13144423076923076,0,0.0,0,0,0,0,0,24,,0.0,water_block,31,shadow_only,1,4,1.0
1.375019857507418,2.43723745474786,3.664278905825358,6.0108246557504925,0.0,0.0,6.0108246557504925,39.622844995515,0.03155975941725443,0.4043780452715158,0.09335179855190207,0.01888114538734431,0.00604366938535365,1.0,0.12865769230769228,0,0.0,0,0,0,0,0,24,,0.0,water_block,32,shadow_only,1,4,1.0
0.8570880390486764,1.8729348655010094,0.5622784488221216,3.0673899738429586,0.0,0.0,3.0673899738429586,39.57448368352682,0.03337569809072878,0.0,0.10493278630030417,0.030951412563075688,0.006088896697724162,1.0,0.13054807692307693,0,0.0,0,0,0,0,0,24,,0.0,water_block,33,shadow_only,1,4,1.0
1.035074164599905,2.77594253790586,1.3763166414276042,4.636806687362328,0.0,0.0,4.636806687362328,39.580208129095034,0.036386953356780216,0.0,0.09070254665144334,0.04432421256499207,0.00758483543184419,1.0,0.1293451923076923,0,0.0,0,0,0,0,0,24,,0.0,water_block,34,shadow_only,1,4,1.0
2.752546295977142,4.553025788905511,5.445752951260543,10.57302385563898,0.0,0.0,10.57302385563898,39.842084083404615,0.04267728228971706,0.2987500000000003,0.09506626314447728,0.02053025312781567,0.006463030273549944,0.9903846153846154,0.12775384615384616,0,0.0,0,0,0,0,0,24,,0.0,water_block,35,shadow_only,1,4,1.0
0.05820781945001485,3.35717628358983,0.0,3.4153841030398446,0.0,0.0,3.4153841030398446,39.269452677512874,0.03721657931390067,0.0,0.12634967313212128,0.035204670013623963,0.0080466747739673,0.9711538461538461,0.13327403846153846,0,0.0,0,0,0,0,0,24,,0.0,water_block,36,shadow_only,1,4,1.0
2.774247701936508,4.485498193978622,5.936583286388914,10.821695867748478,0.0,0.0,10.821695867748478,39.82405394687566,0.04251790581415232,0.3200000000000003,0.08267296696390203,0.03755927007780337,0.009788464439964612,1.0,0.13045384615384614,0,0.0,0,0,0,0,0,24,,0.0,water_block,37,shadow_only,1,4,1.0
1.2177594319238736,2.2807764021155585,2.4970467373929734,4.9967638764752165,0.0,0.0,4.9967638764752165,39.655437685942275,0.03486602702807111,0.14319097962159755,0.10021444799798783,0.03631198930283386,0.007837328065948774,1.0,0.13145865384615385,0,0.0,0,0,0,0,0,24,,0.0,water_block,38,shadow_only,1,4,1.0
1.7702670724088083,4.184140319783696,5.245748548463165,9.101856521270403,0.0,0.0,9.101856521270403,39.708547659801525,0.04108282942313255,0.36250000000000027,0.0899237235826158,0.02321405399044208,0.00514674647233949,1.0,0.13074134615384614,0,0.0,0,0,0,0,0,24,,0.0,water_block,39,shadow_only,1,4,1.0
2.8369934775219328,2.5260344484125157,5.886741872880869,8.895073049662969,0.0,0.0,8.895073049662969,39.89799275342728,0.03656017005035432,0.34209369740864826,0.09916003124261329,0.04259382634620019,0.00672465670465094,1.0,0.130775,0,0.0,0,0,0,0,0,24,,0.0,water_block,40,shadow_only,1,4,1.0
2.1229045915273836,5.39904959042076,5.3479925502154195,10.730749712077396,0.0,0.0,10.730749712077396,39.71552439609643,0.04445837895820259,0.2987500000000003,0.09216000310911905,0.04206202564463535,0.009526127900127367,1.0,0.1306221153846154,0,0.0,0,0,0,0,0,24,,0.0,water_block,41,shadow_only,1,4,1.0
2.4515803824755587,4.111063255999955,5.544838279625813,9.889546606251,0.0,0.0,9.889546606251,39.79827271839422,0.041183653595197406,0.2987500000000003,0.0847437014162638,0.0216710023138088,0.007167871563713476,1.0,0.12815961538461537,0,0.0,0,0,0,0,0,24,,0.0,water_block,42,shadow_only,1,4,1.0
1.2499825850700503,3.9676444040308416,2.815417700563822,6.906877609439185,0.0,0.0,6.906877609439185,39.54914899016313,0.03988084171148579,0.10526975390945302,0.09225969261749409,0.026875587579325587,0.008336807120936512,1.0,0.1316048076923077,0,0.0,0,0,0,0,0,24,,0.0,water_block,43,shadow_only,1,4,1.0
1.7998278248064015,3.3349183392277713,4.4696136760969285,7.81651436969233,0.0,0.0,7.81651436969233,39.7599983342559,0.038530138830992225,0.23500000000000032,0.07835251518872988,0.023448147153193013,0.007210580765922995,1.0,0.12798653846153846,0,0.0,0,0,0,0,0,24,,0.0,water_block,44,shadow_only,1,4,1.0
1.7736273900780226,2.6796625779772545,4.936110967771915,7.4149565487184255,0.0,0.0,7.4149565487184255,39.63238923770424,0.03629683222425295,0.2795396167637967,0.09853099003537633,0.03564500915816446,0.007803651515636301,1.0,0.13260769230769232,0,0.0,0,0,0,0,0,24,,0.0,water_block,45,shadow_only,1,4,1.0
1.749362953092831,3.7332193816821695,5.012776347653336,8.490248143367001,0.0,0.0,8.490248143367001,39.71620686132838,0.03976390518029363,0.3200000000000003,0.09017810295073689,0.03529290327416046,0.006565619276707177,1.0,0.12969230769230772,0,0.0,0,0,0,0,0,24,,0.0,water_block,46,shadow_only,1,4,1.0
0.3307464128516173,2.0059337923855685,0.0,2.336680205237186,0.0,0.0,2.336680205237186,39.385752167665636,0.03326047157681321,0.0,0.07640031126800043,0.028317735569745997,0.007956923003578321,1.0,0.12879038461538464,0,0.0,0,0,0,0,0,24,,0.0,water_block,47,shadow_only,1,4,1.0
1.6205929740865983,2.3663845930517264,4.284528125028553,6.557694442155457,0.0,0.0,6.557694442155457,39.68425331904542,0.03541704005208517,0.1973176735391814,0.09038061396141968,0.03287946494209329,0.0070034493114738165,1.0,0.1322855769230769,0,0.0,0,0,0,0,0,24,,0.0,water_block,48,shadow_only,1,4,1.0
2.902701392065911,3.5948936904896303,5.899200843423248,10.03711558860949,0.0,0.0,10.03711558860949,39.93234171047681,0.0402211555279075,0.3412500000000003,0.08369964240611545,0.031764512118980494,0.008566218421375787,0.9807692307692307,0.12993653846153846,0,0.0,0,0,0,0,0,24,,0.0,water_block,49,shadow_only,1,4,1.0
0.45405463271500146,3.196737717120418,0.04229158975347115,3.676167303687502,0.22,0.0,3.8961673036875024,39.45797037849853,0.036673410094383345,0.0,0.08822281699262897,0.04463177621819604,0.008983703935468358,1.0,0.13200480769230769,0,2.0,0,1,5,0,0,29,0.5,1.5,water_block,0,threshold,1,4,1.0
0.2969280557658802,3.979512662981782,0.0,4.276440718747662,0.28,0.0,4.5564407187476625,39.5695542211092,0.03823264059460058,0.0,0.09782480478523659,0.04463032457237506,0.009887611424456155,0.9903846153846154,0.13427115384615387,0,3.0,0,1,7,0,0,31,0.5,2.5,water_block,1,threshold,1,4,1.0
0.2634289490430177,2.329612640010457,0.0,2.593041589053475,0.24,0.0,2.833041589053475,39.37455738548388,0.033746957059599916,0.0,0.09088346722861226,0.04123598244566569,0.006016512873777589,1.0,0.13356346153846152,0,4.0,0,0,5,1,0,29,1.25,3.75,water_block,2,threshold,1,4,1.0
0.3169942227536282,2.6366639206266784,0.0,2.9536581433803066,0.18,0.0,3.133658143380307,39.59176095276228,0.03472572418629334,0.0,0.10123081686931376,0.027916407888771512,0.00599885123408696,0.9903846153846154,0.13339230769230767,0,3.0,0,0,4,0,0,28,0.25,2.5,water_block,3,threshold,1,4,1.0
0.4488999854512148,1.0696009500820896,0.0,1.5185009355333043,0.12,0.0,1.6385009355333042,39.45737237042731,0.02985759848760068,0.0,0.1091397819981452,0.03525193279778483,0.0056737822584033,0.9807692307692307,0.1350951923076923,0,2.0,0,0,5,1,0,29,0.0,1.75,water_block,4,threshold,1,4,1.0
1.006627584745102,2.664700343644967,1.0574561584948388,4.305801623486972,0.28,0.0,4.585801623486972,39.67538685503435,0.03450966416519126,0.0,0.08044708562768181,0.023549930017990526,0.004376138149558687,1.0,0.12939134615384618,0,3.0,0,1,5,0,0,29,0.75,2.5,water_block,5,threshold,1,4,1.0
0.8659590076035979,3.898868163221398,1.1959208924994549,5.482379706324668,0.33999999999999997,0.0,5.822379706324668,39.75201541200295,0.03831159398902316,0.0,0.08142728548106558,0.031917208172101,0.008756634189716157,1.0,0.131725,0,4.0,0,1,6,0,1,30,2.0,3.75,water_block,6,threshold,1,4,1.0
0.48775528480857666,2.574187786948551,0.03635094293178394,3.083753637516198,0.12,0.0,3.203753637516198,39.69209142888246,0.03450644802560266,0.0,0.08587922667828,0.03505313904401108,0.0072748232531088105,1.0,0.12932403846153845,0,2.0,0,0,4,0,0,28,1.75,1.75,water_block,7,threshold,1,4,1.0
0.5312328125673549,1.9299827239225396,0.0,2.4612155364898944,0.18,0.0,2.6412155364898946,39.62788166337031,0.0331322667456049,0.0,0.09097586208102265,0.051061312019382576,0.007550240508913956,1.0,0.13136346153846154,0,3.0,0,0,7,0,1,31,0.25,2.5,water_block,8,threshold,1,4,1.0
