heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,noise_mult
0.0,0.0,0.0,0.0,0.78,0.0,0.78,39.014696382672625,0.0072342779312636,0.0,0.06253115709558987,0.03538813429617711,0.0013135515314098383,1.0,0.12531153846153847,0,13.0,0,0,24,0,0,92,,12.75,heat,18,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.051802704710354,0.008030916402396322,0.0,0.06979906960630518,0.031355610115219874,0.0012103253242933775,1.0,0.1268942307692308,0,11.0,0,0,24,0,0,93,,11.0,heat,19,bounded_react_noverify,1,4,0.5,0.5
0.2966523024637837,0.0,0.0,0.2966523024637837,0.42,0.0,0.7166523024637836,39.432418473062356,0.007920647005531046,0.0,0.06250742314174446,0.03646308420786818,0.0013424279715187441,1.0,0.12852884615384616,0,7.0,0,0,24,0,1,95,0.5,6.75,heat,20,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.78,0.0,0.78,38.9710479287603,0.0076334974875730995,0.0,0.05575824203485314,0.03838096876805478,0.0014783008634317594,1.0,0.12709134615384615,0,13.0,0,0,24,0,0,95,,13.0,heat,21,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6,0.0,0.6,39.03039606103783,0.008106340997512382,0.0,0.07470106937061692,0.042683464756512156,0.001228454613747095,1.0,0.12826153846153845,0,10.0,0,0,24,0,0,94,,9.75,heat,22,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.137795756182086,0.00676207625901654,0.0,0.059137719190498775,0.038674315809570134,0.0011590000213232599,1.0,0.12596730769230768,0,12.0,0,0,24,0,0,93,,11.75,heat,23,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.08916021006064,0.006912363377576482,0.0,0.06163607230318184,0.04044162982025378,0.0011861941460856818,1.0,0.1266923076923077,0,11.0,0,0,24,0,0,95,,10.75,heat,24,bounded_react_noverify,1,4,0.5,0.5
0.417753510294677,0.609994036001871,0.0,1.027747546296548,0.22,0.0,1.247747546296548,39.386559945458096,0.025987102378847875,0.0,0.07028720813754744,0.028283972133108633,0.0031123179649787313,1.0,0.12899519230769232,0,2.0,0,1,5,0,0,29,0.5,1.5,water_block,0,threshold,1,4,0.5,0.5
0.29059214937606903,1.147077478976819,0.0,1.437669628352888,0.22,0.0,1.657669628352888,39.5695542211092,0.028220695410898958,0.0,0.078657191877012,0.029335207311197344,0.0031312028096448516,1.0,0.1323875,0,2.0,0,1,3,0,0,27,0.5,1.75,water_block,1,threshold,1,4,0.5,0.5
0.2634289490430177,1.9882101186723913,0.0,2.2516390677154092,0.33999999999999997,0.0,2.591639067715409,39.37455738548388,0.03254471385380085,0.0,0.07763588682840536,0.029595254849017108,0.0038022445659551627,1.0,0.13102692307692307,0,4.0,0,1,6,1,0,30,1.25,3.75,water_block,2,threshold,1,4,0.5,0.5
